Gene ID,Gene Name,Chromosome,Gene Start,Gene End,Gene Length,Gene Strand,IntervalCount,Intervals,Interval Dists to Start,Interval Pos,1_WT_NRF2::1 Present,2_Nrf2_dbminus_NRF2::1 Present,3_Keap1_dbminus_NRF2::1 Present,1_WT_NRF2::1 AvgPeak,2_Nrf2_dbminus_NRF2::1 AvgPeak,3_Keap1_dbminus_NRF2::1 AvgPeak,ActRegCount,Peak Sample,Peak Value,UCSC Link,Altsymbols,Full Description,RNA,Affy Tag,PROT
GeneID:101055886,LOC101055886,9,"43,097,185","43,100,345","3,160",-,1,3_Keap1_dbminus_NRF2::1::2585,-7207,upstream,0,0,1,9.00,7.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene LOC101055886,,uncharacterized LOC101055886,"XR_168457.1, XR_168902.1",,
GeneID:235300,Tmem136,9,"43,108,653","43,116,570","7,917",-,1,3_Keap1_dbminus_NRF2::1::2585,9018,downstream,0,0,1,9.00,7.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Tmem136,"AA396355, Tmem136, Gm184",transmembrane protein 136,NM_001034863.3,,NP_001030035.1
GeneID:72169,Trim29,9,"43,310,763","43,336,125","25,362",+,1,3_Keap1_dbminus_NRF2::1::2586,2165,in gene,0,0,1,0.00,6.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Trim29,"2810431N19Rik, 4732461M22Rik, AI119726, Trim29, 1110047J21Rik",tripartite motif-containing 29,NM_023655.2,1424162_at,NP_076144.2
GeneID:270151,Nlrx1,9,"44,252,713","44,268,599","15,886",-,1,3_Keap1_dbminus_NRF2::1::2588,183,in gene,0,0,1,5.00,5.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Nlrx1,"BC034204, Nlrx1, NOD9",NLR family member X1,"NM_178420.3, NM_001163742.1, NM_001163743.1, XM_003946426.1",1433661_at,"NP_848507.2, NP_001157214.1, NP_001157215.1, XP_003946475.1"
GeneID:192663,Abcg4,9,"44,273,190","44,288,244","15,054",-,1,3_Keap1_dbminus_NRF2::1::2588,19828,downstream,0,0,1,5.00,5.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Abcg4,"6430517O04Rik, Abcg4","ATP-binding cassette, sub-family G (WHITE), member 4",NM_138955.3,"1424437_s_at, 1427732_s_at",NP_620405.3
GeneID:214162,Mll1,9,"44,803,355","44,881,274","77,919",-,1,3_Keap1_dbminus_NRF2::1::2589,19994,in gene,0,0,1,4.00,4.00,26.00,1,3_Keap1_dbminus_NRF2::1,26,Gene Mll1,"KMT2A, Cxxc7, All1, HTRX1, Mll, 6430520K01, mKIAA4050, KIAA4050, Mll1, ALL-1, HRX",myeloid/lymphoid or mixed-lineage leukemia 1,NM_001081049.1,1427283_at,NP_001074518.1
GeneID:11936,Fxyd2,9,"45,399,709","45,410,278","10,569",+,1,3_Keap1_dbminus_NRF2::1::2594,8643,in gene,0,0,1,4.00,7.00,27.00,1,3_Keap1_dbminus_NRF2::1,27,Gene Fxyd2,"Atp1g1, Fxyd2",FXYD domain-containing ion transport regulator 2,"NM_007503.3, NM_052823.2, NR_028499.1","1419378_a_at, 1419379_x_at","NP_031529.2, NP_439888.1"
GeneID:74602,4833428L15Rik,9,"45,416,626","45,431,232","14,606",-,1,3_Keap1_dbminus_NRF2::1::2594,22880,downstream,0,0,1,4.00,7.00,27.00,1,3_Keap1_dbminus_NRF2::1,27,Gene 4833428L15Rik,4833428L15Rik,RIKEN cDNA 4833428L15 gene,NR_040732.1,1431488_at,
GeneID:70661,Sik3,9,"46,012,820","46,224,194","211,374",+,1,3_Keap1_dbminus_NRF2::1::2595,107244,in gene,0,0,1,3.00,4.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Sik3,"Qsk, MGC91236, Sik3, 9030204A07Rik, AI846254, AI447252, MGC90906, 5730525O22Rik, mKIAA0999, AI849445",SIK family kinase 3,NM_027498.3,,NP_081774.3
GeneID:434401,Gm5616,9,"48,450,291","48,451,546","1,255",+,1,3_Keap1_dbminus_NRF2::1::2596,-6099,upstream,0,0,1,2.00,1.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Gm5616,"EG434401, Gm5616",NHP2 non-histone chromosome protein 2-like 1 pseudogene,,,
GeneID:104444,Rexo2,9,"48,468,514","48,480,611","12,097",-,1,3_Keap1_dbminus_NRF2::1::2597,387,in gene,0,0,1,4.00,3.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Rexo2,"1810038D15Rik, AW107347, Rexo2, Smfn, Sfn","REX2, RNA exonuclease 2 homolog (S. cerevisiae)",NM_024233.3,,NP_077195.2
GeneID:67010,Rbm7,9,"48,488,697","48,495,330","6,633",-,1,3_Keap1_dbminus_NRF2::1::2597,15106,downstream,0,0,1,4.00,3.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Rbm7,"1200007M24Rik, Rbm7, 1500011D06Rik, AU041934, AW554393",RNA binding motif protein 7,"NM_144948.5, NR_037589.1",,NP_659197.2
GeneID:235330,Ttc12,9,"49,436,961","49,486,225","49,264",-,1,3_Keap1_dbminus_NRF2::1::2600,2689,in gene,0,0,1,4.00,3.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Ttc12,"Ttc12, E330017O07Rik",tetratricopeptide repeat domain 12,NM_172770.3,1435211_at,NP_766358.1
GeneID:66317,Wdr61,9,"54,717,155","54,734,528","17,373",-,1,3_Keap1_dbminus_NRF2::1::2604,11,in gene,0,0,1,10.00,11.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene Wdr61,"2700038L12Rik, Wdr61, 2810418I05Rik, REC14",WD repeat domain 61,"NM_001025375.1, NM_023191.2, NM_001025376.1",1434433_x_at,"NP_001020546.1, NP_075680.1, NP_001020547.1"
GeneID:235386,Agphd1,9,"54,917,290","54,949,924","32,634",+,1,3_Keap1_dbminus_NRF2::1::2605,33686,downstream,0,0,1,8.00,3.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene Agphd1,"C630028N24Rik, Agphd1",aminoglycoside phosphotransferase domain containing 1,NM_177351.4,1435691_at,NP_796325.2
GeneID:246735,AY074887,9,"54,950,244","54,950,954",710,-,1,3_Keap1_dbminus_NRF2::1::2605,-22,upstream,0,0,1,8.00,3.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene AY074887,"Mcpr1, AY074887",cDNA sequence AY074887,NM_145229.2,1427613_at,NP_660264.1
GeneID:26441,Psma4,9,"54,950,859","54,958,030","7,171",+,1,3_Keap1_dbminus_NRF2::1::2605,117,in gene,0,0,1,8.00,3.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene Psma4,"C9, Psma4","proteasome (prosome, macropain) subunit, alpha type 4",NM_011966.3,,NP_036096.1
GeneID:19200,Pstpip1,9,"56,089,976","56,128,890","38,914",+,1,3_Keap1_dbminus_NRF2::1::2606,38472,in gene,0,0,1,6.00,0.00,27.00,1,3_Keap1_dbminus_NRF2::1,27,Gene Pstpip1,"CD2BP1, def-2, Pstpip1",proline-serine-threonine phosphatase-interacting protein 1,NM_011193.2,1424560_at,NP_035323.2
GeneID:56434,Tspan3,9,"56,135,884","56,161,070","25,186",-,1,3_Keap1_dbminus_NRF2::1::2606,32622,downstream,0,0,1,6.00,0.00,27.00,1,3_Keap1_dbminus_NRF2::1,27,Gene Tspan3,"TM4-A, 1700055K04Rik, Tm4sf8, Tspan3",tetraspanin 3,NM_019793.3,1416009_at,NP_062767.3
GeneID:66812,Ppcdc,9,"57,412,653","57,440,114","27,461",-,1,3_Keap1_dbminus_NRF2::1::2609,14674,in gene,0,0,1,2.00,4.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Ppcdc,"1810057I13Rik, 8430432M10Rik, Ppcdc, MGC102190",phosphopantothenoylcysteine decarboxylase,NM_176831.4,"1424335_at, 1424336_at, 1430813_at",NP_789801.1
GeneID:69459,Ubl7,9,"57,910,986","57,929,968","18,982",+,1,3_Keap1_dbminus_NRF2::1::2611,-170,upstream,0,0,1,6.00,7.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Ubl7,"2300004C15Rik, Ubl7",ubiquitin-like 7 (bone marrow stromal cell-derived),"NM_027086.3, NM_001122873.1",,"NP_081362.2, NP_001116345.1"
GeneID:74879,4930461G14Rik,9,"58,455,173","58,469,623","14,450",+,1,3_Keap1_dbminus_NRF2::1::2612,12347,in gene,0,0,1,10.00,1.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene 4930461G14Rik,4930461G14Rik,RIKEN cDNA 4930461G14 gene,NR_040736.1,,
GeneID:73673,2410076I21Rik,9,"58,652,856","58,741,559","88,703",-,1,3_Keap1_dbminus_NRF2::1::2613,-6761,upstream,0,0,1,0.00,5.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene 2410076I21Rik,"4930527A11Rik, 2410076I21Rik",RIKEN cDNA 2410076I21 gene,NM_028598.1,1429203_at,NP_082874.1
GeneID:73893,Tmem202,9,"59,518,685","59,525,501","6,816",-,1,3_Keap1_dbminus_NRF2::1::2616,-8547,upstream,0,0,1,7.00,5.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Tmem202,"4930425N13Rik, Tmem202",transmembrane protein 202,NM_178388.2,,NP_848475.1
GeneID:15211,Hexa,9,"59,539,667","59,565,105","25,438",+,1,3_Keap1_dbminus_NRF2::1::2616,-5619,upstream,0,0,1,7.00,5.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Hexa,"Hexa, Hex-1",hexosaminidase A,NM_010421.4,,NP_034551.2
GeneID:67287,Parp6,9,"59,617,284","59,650,290","33,006",+,2,"3_Keap1_dbminus_NRF2::1::2617, 3_Keap1_dbminus_NRF2::1::2618","36284, 41980","downstream, downstream",0,0,1,5.50,4.50,24.50,2,3_Keap1_dbminus_NRF2::1,25,Gene Parp6,"1700119G14Rik, 2310028P13Rik, 3110038K10Rik, Parp6, C030013N01Rik, ARTD17","poly (ADP-ribose) polymerase family, member 6","NM_001205239.1, NR_038074.1, NM_029922.3, NR_038075.1",1428931_a_at,"NP_001192168.1, NP_084198.2"
GeneID:18746,Pkm,9,"59,656,368","59,679,375","23,007",+,2,"3_Keap1_dbminus_NRF2::1::2617, 3_Keap1_dbminus_NRF2::1::2618","-2800, 2896","upstream, in gene",0,0,1,5.50,4.50,24.50,2,3_Keap1_dbminus_NRF2::1,25,Gene Pkm,"AA414905, Pk-2, Pk3, Pk-3, AL024370, Pkm2, AL024424, Pkm","pyruvate kinase, muscle","NM_001253883.1, NM_011099.3",1417308_at,"NP_001240812.1, NP_035229.2"
GeneID:319480,Itga11,9,"62,677,855","62,783,979","106,124",+,1,3_Keap1_dbminus_NRF2::1::2622,-4431,upstream,0,0,1,3.00,5.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Itga11,"4732459H24Rik, Itga11",integrin alpha 11,NM_176922.5,,NP_795896.4
GeneID:73397,1700055C04Rik,9,"64,038,465","64,041,465","3,000",-,1,3_Keap1_dbminus_NRF2::1::2624,-8887,upstream,0,0,1,2.00,7.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene 1700055C04Rik,1700055C04Rik,RIKEN cDNA 1700055C04 gene,NR_040726.1,,
GeneID:68697,1110036E04Rik,9,"64,049,829","64,054,100","4,271",+,1,3_Keap1_dbminus_NRF2::1::2624,523,in gene,0,0,1,2.00,7.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene 1110036E04Rik,1110036E04Rik,RIKEN cDNA 1110036E04 gene,NR_040713.1,,
GeneID:214058,Megf11,9,"64,385,626","64,709,205","323,579",+,1,3_Keap1_dbminus_NRF2::1::2625,281926,in gene,0,0,1,4.00,2.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Megf11,"Megf11, 2410080H04Rik, D130061K05",multiple EGF-like-domains 11,"NM_172522.4, NM_001134399.1",,"NP_766110.3, NP_001127871.1"
GeneID:214424,Parp16,9,"65,214,690","65,239,219","24,529",+,1,3_Keap1_dbminus_NRF2::1::2626,-162,upstream,0,0,1,9.00,6.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene Parp16,"C79952, MGC65335, Parp16, BC055447, ARTD15","poly (ADP-ribose) polymerase family, member 16",NM_177460.4,1426950_at,NP_803411.3
GeneID:102595,Plekho2,9,"65,554,384","65,580,034","25,650",-,1,3_Keap1_dbminus_NRF2::1::2627,10418,in gene,0,0,1,4.00,1.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Plekho2,"MGC30448, Plekhq1, Plekho2, AI840980","pleckstrin homology domain containing, family O member 2",NM_153119.2,1427103_at,NP_694759.1
GeneID:214812,Zfp609,9,"65,691,583","65,827,564","135,981",-,2,"3_Keap1_dbminus_NRF2::1::2628, 3_Keap1_dbminus_NRF2::1::2629","125092, 47676","in gene, in gene",0,0,1,7.00,2.50,17.50,2,3_Keap1_dbminus_NRF2::1,20,Gene Zfp609,"Zfp609, 9830165N24, mKIAA0295, Znf609, BC016271",zinc finger protein 609,NM_172536.3,,NP_766124.2
GeneID:13143,Dapk2,9,"66,158,226","66,272,242","114,016",+,3,"1_WT_NRF2::1::267, 3_Keap1_dbminus_NRF2::1::2631, 3_Keap1_dbminus_NRF2::1::2632","118638, 59982, 118766","downstream, in gene, downstream",1,0,1,9.00,6.00,22.00,2,3_Keap1_dbminus_NRF2::1,26,Gene Dapk2,Dapk2,,NM_010019.3,,NP_034149.2
GeneID:235441,Usp3,9,"66,517,881","66,592,980","75,099",-,2,"1_WT_NRF2::1::268, 3_Keap1_dbminus_NRF2::1::2633","-12, -12","upstream, upstream",1,0,1,21.00,6.00,16.00,1,1_WT_NRF2::1,21,Gene Usp3,"AA409661, Usp3, MGC28886, BC017156",ubiquitin specific peptidase 3,NM_144937.3,"1425022_at, 1425023_at, 1435531_at",NP_659186.1
GeneID:22003,Tpm1,9,"67,022,593","67,049,213","26,620",-,1,3_Keap1_dbminus_NRF2::1::2635,11341,in gene,0,0,1,6.00,4.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Tpm1,"Tpm1, alpha-TM, TM2, AA986836, Tpm-1, AI854628, Tm3, Tmpa","tropomyosin 1, alpha","NM_024427.4, NM_001164248.1, NM_001164249.1, NM_001164250.1, NM_001164251.1, NM_001164252.1, NM_001164253.1, NM_001164254.1, NM_001164255.1, NM_001164256.1","1423049_a_at, 1423721_at","NP_077745.2, NP_001157720.1, NP_001157721.1, NP_001157722.1, NP_001157723.1, NP_001157724.1, NP_001157725.1, NP_001157726.1, NP_001157727.1, NP_001157728.1"
GeneID:19883,Rora,9,"68,653,802","69,379,031","725,229",+,1,3_Keap1_dbminus_NRF2::1::2637,159670,in gene,0,0,1,4.00,3.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Rora,"9530021D13Rik, ROR3, Rora, nmf267, staggerer, ROR1, ROR2, Nr1f1, sg, tmgc26",RAR-related orphan receptor alpha,NM_013646.1,"1420583_a_at, 1424034_at, 1424035_at, 1436325_at, 1436326_at",NP_038674.1
GeneID:68178,Cgnl1,9,"71,626,509","71,771,602","145,093",-,1,3_Keap1_dbminus_NRF2::1::2639,134770,in gene,0,0,1,1.00,3.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Cgnl1,"4933421H10Rik, AI503810, Jacop, 9930020M10Rik, Cgnl1",cingulin-like 1,NM_026599.4,"1421158_at, 1421159_at",NP_080875.3
GeneID:50772,Mapk6,9,"75,386,901","75,410,014","23,113",-,1,3_Keap1_dbminus_NRF2::1::2641,-3821,upstream,0,0,1,3.00,3.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Mapk6,"Prkm4, Mapk4, D130053K17Rik, Mapk6, 2610021I23Rik, Erk3, Mapk63, Prkm6",mitogen-activated protein kinase 6,"NM_027418.1, NM_015806.4","1419168_at, 1419169_at, 1429963_at","NP_081694.1, NP_056621.4"
GeneID:71274,4933433G15Rik,9,"75,410,184","75,415,537","5,353",+,1,3_Keap1_dbminus_NRF2::1::2641,3651,in gene,0,0,1,3.00,3.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene 4933433G15Rik,"4933433G15Rik, 4921522K19Rik",RIKEN cDNA 4933433G15 gene,NR_040719.1,1432243_a_at,
GeneID:50875,Tmod3,9,"75,497,784","75,559,657","61,873",-,1,3_Keap1_dbminus_NRF2::1::2642,30153,in gene,0,0,1,3.00,4.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Tmod3,"UTMOD, Tmod3, U-Tmod",tropomodulin 3,NM_016963.2,"1423088_at, 1423089_at",NP_058659.1
GeneID:208982,Hmgcll1,9,"76,014,977","76,136,350","121,373",+,1,3_Keap1_dbminus_NRF2::1::2643,76767,in gene,0,0,1,10.00,3.00,31.00,1,3_Keap1_dbminus_NRF2::1,31,Gene Hmgcll1,"MGC36512, BC037381, Hmgcll1",3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase-like 1,NM_173731.2,1434913_at,NP_776092.1
GeneID:208994,Fam83b,9,"76,490,705","76,545,804","55,099",-,1,3_Keap1_dbminus_NRF2::1::2644,-8084,upstream,0,0,1,2.00,3.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Fam83b,"Gm516, C530008M07Rik, Fam83b","family with sequence similarity 83, member B",NM_001045518.1,,NP_001038983.1
GeneID:14629,Gclc,9,"77,754,535","77,794,489","39,954",+,3,"1_WT_NRF2::1::269, 3_Keap1_dbminus_NRF2::1::2646, 3_Keap1_dbminus_NRF2::1::2647","-3895, -9439, -3911","upstream, upstream, upstream",1,0,1,13.50,4.00,56.50,2,3_Keap1_dbminus_NRF2::1,94,Gene Gclc,"Gclc, Glclc, GLCL-H, Ggcs-hs, D9Wsu168e","glutamate-cysteine ligase, catalytic subunit",NM_010295.2,1424296_at,NP_034425.1
GeneID:71538,Fbxo9,9,"78,081,499","78,109,053","27,554",-,1,3_Keap1_dbminus_NRF2::1::2649,221,in gene,0,0,1,4.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Fbxo9,"AA986398, 9030401P18Rik, Fbxo9",f-box protein 9,"NM_023605.2, NM_001081490.1","1417480_at, 1432211_a_at","NP_076094.2, NP_001074959.1"
GeneID:56542,Ick,9,"78,109,192","78,172,110","62,918",+,1,3_Keap1_dbminus_NRF2::1::2649,-360,upstream,0,0,1,4.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Ick,"AI848300, 2210420N10Rik, Ick, Mrk",intestinal cell kinase,"NM_019987.2, NM_001163780.1",,"NP_064371.2, NP_001157252.1"
GeneID:14860,Gsta4,9,"78,191,966","78,209,349","17,383",+,1,3_Keap1_dbminus_NRF2::1::2650,-158,upstream,0,0,1,8.00,2.00,67.00,1,3_Keap1_dbminus_NRF2::1,67,Gene Gsta4,"mGsta4, Gsta4, GST5.7","glutathione S-transferase, alpha 4",NM_010357.3,1416368_at,NP_034487.2
GeneID:108837,Ibtk,9,"85,687,360","85,749,334","61,974",-,1,3_Keap1_dbminus_NRF2::1::2651,-714,upstream,0,0,1,2.00,4.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Ibtk,"Ibtk, mKIAA1417, 5430411K16Rik, BTKI, AA409502",inhibitor of Bruton agammaglobulinemia tyrosine kinase,NM_001081282.2,1434282_at,NP_001074751.1
GeneID:17436,Me1,9,"86,581,363","86,695,914","114,551",-,1,3_Keap1_dbminus_NRF2::1::2652,490,in gene,0,0,1,7.00,4.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Me1,"D9Ertd267e, Mod-1, Me1, Mdh-1, MGC91072, Mod1","malic enzyme 1, NADP(+)-dependent, cytosolic","NM_008615.2, NM_001198933.1","1416632_at, 1430307_a_at","NP_032641.2, NP_001185862.1"
GeneID:319556,A330041J22Rik,9,"86,695,442","86,701,253","5,811",+,1,3_Keap1_dbminus_NRF2::1::2652,-18,upstream,0,0,1,7.00,4.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene A330041J22Rik,A330041J22Rik,RIKEN cDNA A330041J22 gene,NR_045835.1,,
GeneID:23959,Nt5e,9,"88,327,609","88,372,089","44,480",+,1,3_Keap1_dbminus_NRF2::1::2653,-57,upstream,0,0,1,5.00,4.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Nt5e,"NT, AI447961, CD73, Nt5, eNT, 2210401F01Rik, Nt5e","5' nucleotidase, ecto",NM_011851.4,"1422974_at, 1428547_at",NP_035981.1
GeneID:67016,Tbc1d2b,9,"90,202,047","90,270,769","68,722",-,1,3_Keap1_dbminus_NRF2::1::2654,43825,in gene,0,0,1,7.00,5.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Tbc1d2b,"1810061M12Rik, AI480956, AV023399, Tbc1d2b, AW491493, AV021536, mKIAA1055","TBC1 domain family, member 2B",NM_194334.2,1428508_at,NP_919315.2
GeneID:68861,1190002N15Rik,9,"94,517,864","94,538,081","20,217",-,1,3_Keap1_dbminus_NRF2::1::2655,-767,upstream,0,0,1,10.00,13.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene 1190002N15Rik,"1190002N15Rik, GoPro49",RIKEN cDNA 1190002N15 gene,NM_001033145.2,"1433581_at, 1433582_at",NP_001028317.2
GeneID:333424,A4gnt,9,"99,612,502","99,622,367","9,865",+,1,3_Keap1_dbminus_NRF2::1::2657,16330,downstream,0,0,1,6.00,3.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene A4gnt,"A4gnt, Gm798, Alpha4gnt, AV080780","alpha-1,4-N-acetylglucosaminyltransferase",NM_001077424.2,,NP_001070892.1
GeneID:72507,Dzip1l,9,"99,629,595","99,669,256","39,661",+,1,3_Keap1_dbminus_NRF2::1::2657,-763,upstream,0,0,1,6.00,3.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Dzip1l,"Dzip1l, AI663976, 2610524A10Rik, MGC107436",DAZ interacting protein 1-like,NM_028258.3,1436354_at,NP_082534.2
GeneID:213208,Il20rb,9,"100,457,719","100,486,473","28,754",-,1,3_Keap1_dbminus_NRF2::1::2658,19689,in gene,0,0,1,3.00,4.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Il20rb,"AV228068, Gm186, Fndc6, Il20rb, MGC130209, Il20R2",interleukin 20 receptor beta,NM_001033543.3,,NP_001028715.2
GeneID:28135,Cep63,9,"102,586,578","102,626,124","39,546",-,1,3_Keap1_dbminus_NRF2::1::2662,-244,upstream,0,0,1,5.00,13.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Cep63,"D9Mgc41, Cep63, D9Mgc48e, AW107703, 4921501M07, AL450317.13gm1, ET2, CD20R",centrosomal protein 63,NM_001081122.1,,NP_001074591.1
GeneID:69010,Anapc13,9,"102,626,296","102,634,244","7,948",+,1,3_Keap1_dbminus_NRF2::1::2662,72,in gene,0,0,1,5.00,13.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Anapc13,"SWM1, APC13, Anapc13, 1810004D07Rik",anaphase promoting complex subunit 13,NM_181394.3,,NP_852059.1
GeneID:56332,Amotl2,9,"102,717,804","102,733,417","15,613",+,1,3_Keap1_dbminus_NRF2::1::2663,19604,downstream,0,0,1,5.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Amotl2,"Amotl2, Lccp, C79691, MASCOT, mKIAA0989, AW549739",angiomotin-like 2,NM_019764.2,,NP_062738.2
GeneID:434510,Gm5627,9,"102,739,648","102,756,685","17,037",+,1,3_Keap1_dbminus_NRF2::1::2663,-2240,upstream,0,0,1,5.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Gm5627,"EG434510, Gm5627",predicted gene 5627,NR_033301.1,,
GeneID:81907,Tmem108,9,"103,482,936","103,761,837","278,901",-,1,3_Keap1_dbminus_NRF2::1::2665,91085,in gene,0,0,1,2.00,3.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Tmem108,"R74726, B130017P16Rik, Tmem108, KIAA1690, AI462967",transmembrane protein 108,NM_178638.4,,NP_848753.1
GeneID:245026,Col6a6,9,"105,689,417","105,828,085","138,668",-,1,1_WT_NRF2::1::272,90133,in gene,1,0,0,12.00,5.00,4.00,1,1_WT_NRF2::1,12,Gene Col6a6,"E330019B14, Col6a6, E330026B02Rik","collagen, type VI, alpha 6","NM_001102607.1, NM_172927.3",,"NP_001096077.1, NP_766515.2"
GeneID:70235,Poc1a,9,"106,281,061","106,349,891","68,830",+,1,3_Keap1_dbminus_NRF2::1::2666,-389,upstream,0,0,1,5.00,7.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Poc1a,"2510040D07Rik, Wdr51a, Poc1a",POC1 centriolar protein homolog A (Chlamydomonas),NM_027354.2,1432202_a_at,NP_081630.2
GeneID:76257,Slc38a3,9,"107,651,155","107,668,968","17,813",-,1,3_Keap1_dbminus_NRF2::1::2667,-6296,upstream,0,0,1,6.00,6.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Slc38a3,"Snat3, 0610012J02Rik, Slc38a3, Sn1, Nat1, Slc38-3, D9Ucla2","solute carrier family 38, member 3","NM_023805.3, NM_001199217.1, NM_001199218.1",1418706_at,"NP_076294.2, NP_001186146.1, NP_001186147.1"
GeneID:14685,Gnat1,9,"107,674,474","107,679,592","5,118",-,1,3_Keap1_dbminus_NRF2::1::2667,4328,in gene,0,0,1,6.00,6.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Gnat1,"Gnat1, irdc, irdr, transducin, Gnat-1, Tralpha, Ird2, Ird1","guanine nucleotide binding protein, alpha transducing 1",NM_008140.2,,NP_032166.1
GeneID:20350,Sema3f,9,"107,681,502","107,710,475","28,973",-,1,3_Keap1_dbminus_NRF2::1::2667,35211,downstream,0,0,1,6.00,6.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Sema3f,"Sema4, Semak, Sema3f","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F",NM_011349.3,"1420508_at, 1425840_a_at",NP_035479.2
GeneID:66257,Nicn1,9,"108,290,457","108,296,496","6,039",+,1,3_Keap1_dbminus_NRF2::1::2668,15431,downstream,0,0,1,9.00,4.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Nicn1,"1500032A17Rik, Nicn1",nicolin 1,NM_025449.3,,NP_079725.1
GeneID:434437,Amt,9,"108,296,922","108,301,597","4,675",+,1,3_Keap1_dbminus_NRF2::1::2668,8966,downstream,0,0,1,9.00,4.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Amt,"EG434437, Amt",aminomethyltransferase,NM_001013814.1,,NP_001013836.1
GeneID:102791,Tcta,9,"108,302,958","108,305,951","2,993",-,1,3_Keap1_dbminus_NRF2::1::2668,63,in gene,0,0,1,9.00,4.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Tcta,"Tcta, 9130410M22Rik, Tctal, C85065, AW553637",T cell leukemia translocation altered gene,NM_133986.1,"1420123_at, 1420124_s_at, 1420125_at, 1424068_at",NP_598747.1
GeneID:11848,Rhoa,9,"108,306,205","108,337,939","31,734",+,1,3_Keap1_dbminus_NRF2::1::2668,-317,upstream,0,0,1,9.00,4.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Rhoa,"Arha1, Rhoa, Arha2, Arha","ras homolog gene family, member A",NM_016802.4,,NP_058082.2
